10982	蚂蚁借呗，当天可以还款吗	蚂蚁借呗当天最晚几点还款	0
10983	我的蚂蚁花呗逾期了，但也欢上了四五个月了还不能使用吗	花呗逾期了就再也不能用了吗	1
10984	借呗怎么循环使用	现在借呗，怎么有了怎么用	0
10985	为什么我不能开通花呗收款	然后，我想重新开通 花呗收款功能	0
10986	花呗扣款还我	可以花呗扣款吗	0
10987	花呗全额还是什么意思	花呗收款是一次性收全额	0
10988	支付宝挂失后花呗怎么办	支付宝挂失后，是不是花呗就用不了了	1
10989	花呗分期提前还款后还有利息吗	花呗分期退款，产生手续费吗	0
10990	为什么我的花呗是以前账单	为什么花呗的账单还要我还	0
10991	我花呗打开不了	我借呗都可以开通了，为什么花呗不行	0
10992	怎么支付宝花呗换款里面还有这件衣服	怎么才能把花呗换另一个支付宝	0
10993	收钱码花呗付款后如何还款	花呗还款什么	0
10994	花呗被限额了 什么时候可以用	花呗还清后什么时候可以用借呗	0
10995	求求你借呗给我额度	几个月借呗没涨额度	0
10996	用花呗，借呗就不能用了吗	花呗不能用，借呗可以用吗	0
10997	花呗还款是直接从绑定的银行卡扣除吗	花呗能在银行卡自动扣除么	1
10998	是把花呗账单分享给好友 才会看到邀请是吗	如何邀请朋友帮还花呗	0
10999	不小心点了邀请盆友还花呗怎么撤销	如何撤销花呗邀请	0
11000	借呗还了为什么还收到吹款短信	借呗还款后再借款为什么还是首次还款日	0
11001	多少钱就可以使用花呗	要满多少金额才能使用花呗嘛	1
11002	借呗和花呗的性质不同	蚂蚁借呗是不是高利贷	0
11003	下个月***号失踪花呗了，到***月***号还吗	花呗下个月几号买下下个月还钱	0
11004	我可以申请借呗还款延期吗	我的蚂蚁借呗逾期一天了，明天就可以还进去可以吗	0
11005	愈期还过要多长时间才能使用花呗	花呗所有都还清了什么时候才能用	0
11006	蚂蚁借呗怎么用了	我的蚂蚁借呗怎么没开	0
11007	花呗分期后如何提前还其中的某一笔订单	花呗分期如何提前还款本月金额	0
11008	花呗支付给商家收取百分之***的手续费是由商家出吗	我是商家，有人用花呗付款，手续费扣谁的	1
11009	我更换手机号后，花呗需要我用原来手机号登陆	可是我需要用花呗	0
11010	蚂蚁花呗积分可以兑换提现吗	积分兑花呗免息	0
11011	借呗只能分***期了为什么	为什么我的蚂蚁借呗只能分***期还款，为什么不能就是***	1
11012	能改还款日期吗借呗	蚂蚁借呗能延长还款期限吗	0
11013	还完借呗了 就肯定不会影响贷款呗	蚂蚁借呗按时还款会影响贷款吗	0
11014	分期的花呗可以一次性提前还完吗	以前的花呗分期如何提前还款	0
11015	蚂蚁花呗和借呗是不是共用一个额度的	花呗跟借呗是不是一起的	1
11016	花呗开通首次额度是多少	花呗额度可以负多少	0
11017	花呗分期付费，在收货后退货会怎样	使用花呗分期，退货后为什么还要交利息	0
11018	蚂蚁借呗怎么一下还清	借呗用什么卡还	0
11019	想花呗分期付款	我想知道花呗从哪里分期	0
11020	蚂蚁借呗分期还款有几期	蚂蚁借呗信用低	0
11021	商品无法使用花呗付款	别人用花呗扫了码的，他付不了款就不能选花呗，选项	0
11022	如何查蚂蚁借呗分期还款记录	我想看看我***月的借呗还款记录	0
11023	花呗逾期还款后可以分期还吗	花呗分期还款后下个月用的花呗还可以分期还吗	0
11024	借呗把我关闭了	无法关闭借呗	0
11025	蚂蚁借呗，什么时候还款	蚂蚁借呗还款日不还	0
11026	花呗绑定手机号没用了，但不小心产生了花呗交易，怎么办	之前绑定过蚂蚁花呗，可是号码找不回来了。怎么办	0
11027	我的花呗不是说好了吗	怎么我的额度开通不了花呗	0
11028	花呗什么时候能开通	我什么时候能有花呗	1
11029	花呗安全验证一直失败	花呗点进去身份验证失败怎么回事	1
11030	我的花呗额度怎么没有调整	我的蚂蚁借呗怎么没有了，蚂蚁花呗也从***额度掉到***了	0
11031	网商贷的额度说关闭就隔壁	怎么可以关闭网商贷	0
11032	双十一那天不能用花呗在淘宝上买东西吗	我的淘宝上能用蚂蚁花呗吗	0
11033	为什么我没有开通信用卡和花呗收钱的权限	为什么我不能开通“信用卡和花呗收款	0
11034	借呗 利息计算	蚂蚁借呗如果借十万利息是多少？怎么计算	1
11035	怎么回复开通花呗	我的花呗怎么不能开通	0
11036	蚂蚁借呗什么办里	蚂蚁借呗怎么这么麻烦	0
11037	扫码用花呗付款	花呗能扫码还款吗	0
11038	我的支付宝为啥没有借呗和花呗	我以前注册的支付宝绑定的手机号码已经没有用老，可用了花呗	0
11039	蚂蚁借呗提前还款的手续费怎么收	借呗 提前还款 随时可以吗	0
11040	我的借呗怎么开通了，现在又没有了，怎么开通	至少有借呗，现在怎么没有了	0
11041	我花呗额度不够	麻烦，花呗的额度是怎么界定的	0
11042	蚂蚁借呗想永久性降低额度，怎么做	蚂蚁借呗为什么额度降低	0
11043	商家支持花呗支付的	我的花呗不能用了	0
11044	借呗额度怎么不能用	评估出什么结果借呗不能使用	0
11045	花呗双十一临时额度可以分期还吗	花呗临时额度和普通额度一起可以分期吗	0
11046	怎样申请收钱码申请信用卡与花呗收款	怎么申请信用卡花呗	0
11047	申请开通花呗收款码	商户怎么能开通蚂蚁花呗收款	1
11048	您这个确实是花呗付款	花呗是不会自动付款	0
11049	两笔账都是花呗扣的	是不是扣了花呗那里的钱	0
11050	花呗可以延迟还款不	花呗能够深情延期还款吗	0
11051	我想知道花呗欠了多少钱，怎么看	为什么我会欠 花呗 的钱	0
11052	蚂蚁借呗，借了***个月可以***个月以后还款吗	蚂蚁借呗两个月后还可以吗	0
11053	花呗代付款了过后还可以再分期付款吗	花呗分期后下个月还可以再分期么	0
11054	我之前有借呗的，现在为什么没有了	我的借呗什么时候能开呀	0
11055	蚂蚁借呗申请没通过怎么办	蚂蚁借呗为什么要重新申请	0
11056	为什么我的显示不符合申请花呗收款条件	为何我申请不得信用卡花呗收款	0
11057	我收到蚂蚁借呗提额成功为什么不显示提多少	为什么蚂蚁借呗暂无信誉额度	0
11058	还花呗用绑定卡么	花呗绑定完银行卡之后还是显示绑定银行卡	0
11059	花呗在哪里 完善学历	花呗中要完善学历，军校怎么办	0
11060	蚂蚁借呗利息有的人不一样	蚂蚁借呗不是有按日算的么	0
11061	蚂蚁借呗怎样降低利息	网商贷怎么样降低日利率	0
11062	花呗分期是二月份的话，是在三月份还吗	花呗分期每月几号还款	0
11063	朋友代付可以用花呗嘛	代付能不能使用花呗付款	1
11064	花呗绑定了银行卡为什么还不能用	不能绑定花呗么	0
11065	花呗分期怎么免利息	花呗分期的利息	0
11066	借呗还没还清，申请网商贷需要现在还清吗	借呗还清升级网商贷	0
11067	花呗还款逾期一天对信用有影响吗	花呗最低还款会影响信用度不	0
11068	我是先还清花呗 然后淘宝确认收货前退款 已显示退回 但看不到钱去哪了	我花呗之前提前还款了，但是退款退到了花呗里但是里面的钱也没多，我的钱去哪里了	0
11069	花呗为什么不能交小黄车押金了	花呗不能付共享单车的押金	0
11070	这个花呗的利息是多少	花呗有利息吗	0
11071	花呗现在充话费吗	花呗充话费有上限嘛	0
11072	花呗还款可以用银行卡换吗	还花呗款，可以让朋友代付吗	0
11073	能不能关闭我的借呗额度	我的借呗就没有额度好吧	0
11074	我现在的花呗 下个月还能分期不	花呗账单分期我为什么没有	0
11075	系统提示退到花呗了	我要退到花呗	0
11076	我这个花呗在淘宝付款不了了	选择不了花呗	0
11077	怎么申请蚂蚁借呗	我的借呗怎么申请不了	0
11078	我的借呗怎么开	我的显示有借呗，怎么没有余额	0
11079	蚂蚁借呗没有还款为什么已经还款	借呗已还款 为什么还提示未还	0
11080	花呗已经还款了，怎么还有未出账	我的花呗款已经还了，为何还有	0
11081	为什么借呗没有***个月的期限了	蚂蚁借呗什么时候没有***期了	1
11082	我蚂蚁借呗目前可以申请多少额度	我借呗昨天夜里申请开通了	0
11083	花呗逾期了三个月还可以分期还款吗	花呗一个月用户，可以分期吗	0
11084	我没有花呗 怎么提醒还款	花呗还款了还款额没有变	0
11085	为什么我的不能用了借呗	蚂蚁借呗已经授权为什么用不了	1
11086	花呗达到多少才可以分期	最低额度多少才能使用花呗分期	0
11087	借呗礼包还有吗	申请借呗还要车牌号吗	0
11088	花呗还款这么久还是被冻结了	花呗被冻结但还款以还清	0
11089	为什么不用花呗扣费	为什么我的消费额度跟花呗的还款额度都对不上	0
11090	已经绑定了银行卡，为什么花呗还让绑定	正常花呗是第一付款方式，但是我现在付不了，一付款就是我绑定的银行卡，为什么	0
11091	花呗逾期一个月还能使用吗	花呗逾期两个月还可以用嘛	1
11092	芝麻分够***可以开花呗吧	还差多少积分可以开通花呗	0
11093	花呗能设置密码	用花呗要设支付密码吗	0
11094	花呗几号结账	本月花呗额度几号到账	0
11095	邮政储蓄银行卡支持花呗么	邮政储蓄的卡可以用花呗吗	1
11096	我就是看现在这个支付宝还能开花呗吗	点击查看花呗付款就自动跳转到这个页面	0
11097	为什么这个帐号没有花贝	这个好吗为啥没花呗	1
11098	蚂蚁借呗放款到绑定银行卡里，可以提现吗	春节蚂蚁借呗可以提现吗	0
11099	没绑定银行卡如何？还花呗的钱	我还了花呗 银行卡的钱扣了 却仍然提醒我我没有还	0
11100	手机丢失，蚂蚁花呗	手机丢了，花呗支付乱了	0
11101	口碑商家的二维码怎么不支持花呗付款了	为什么我的口碑不支持花呗付款了	0
11102	花呗会不会被封	淘宝被封会影响花呗使用吗	0
11103	单件商品。花呗标识	商品带有花呗的标识，花呗标识是什么	0
11104	在借呗中借了***为什么一直在处理中	为什么借呗现在不能借钱	0
11105	哪些商铺可以使用花呗	在哪些场所可以使用花呗	1
11106	我什么时候接受过花呗的分期付款了	我什么时候开始使用花呗的	0
11107	我之前用了花呗的钱。我要把钱还回去，可我现在不知道密码了，登不上去了	可是我都用了花呗的钱了，确定不用还吗	0
11108	我的花呗额度提升不上去	能否将我花呗的额度提高到三千	0
11109	退的钱已经退到花呗里去了	退款到花呗里钱怎么不打到卡里	0
11110	借呗借款借不了	借呗还完了为什么不能借了	0
11111	我的借呗为什么不显示额度	不显示现实蚂蚁借呗	0
11112	蚂蚁借呗多久进行一次系统评估	借呗什么进行评估	0
11113	怎么我的蚂蚁借呗开不通的，我的信用	我有信用分，为什么花呗不能借钱	0
11114	借呗需要身份证认证吗	一个身份证能开头几个借呗	0
11115	我的蚂蚁花呗确定是***月还款吗	花呗，是每个月几号还款	0
11116	退款为什么进入花呗，我已经把花呗的款还上了	这为什么退回了花呗	0
11117	为什么我一买东西我都没有输入密码花呗就帮我付款了	但是我买的东西都已经付完款了，花呗怎么还让我还款	0
11118	收款码贴纸可以收款花呗吗	就是说我可以用花呗收钱对吗	0
11119	花呗怎么还款，在电脑上	花呗我只能用电脑还款	1
11120	花唄已還款，退款金額退到哪	花呗已经还款，退款金额	0
11121	今天用蚂蚁花呗买东西，什么时候还款	我没贷款，怎么花呗扣我钱	0
11122	开通花呗也不支持什么情况	开通花呗绑定银行卡了怎么用不了	0
11123	花呗收款没有***％的服务费吗	没有客户对我使用花呗付款，为什么要扣我的服务费	1
11124	花呗为什么不能分期账单	为什么现在不能花呗账单分期了那	0
11125	怎么我的支付芝麻分没涨过，花呗也用不了	几个月前也有花呗支付买手机，一直用不了	0
11126	花呗付款多少需要密码	花呗付款不用密码吗	0
11127	我当时没用花呗，是直接扣款的	我不能用花呗是为什么，没有欠钱	0
11128	重新注册之后花呗的额度和芝麻分会改变吗	支付宝更改绑定手机号后芝麻信用和花呗额度会改变么	0
11129	借呗还款日自动扣款失败，***点之前还可以么	今天是借呗还款日，不能自动还款怎么办	0
11130	蚂蚁花呗自动还款怎么设置	通过电脑如何操作蚂蚁花呗还款	0
11131	能问下花呗能延迟还款时间么	就是这个花呗能不能延迟还款	1
11132	申请了花呗付款为什么还是不能付	为什么我申请不了花呗	0
11133	借呗的钱显示的是用完了，但怎么还没到账	怎么我蚂蚁借呗，我不是提了***，为什么怎么还没到账，到账，都两天了	0
11134	我还需要填写什么信息才能开通蚂蚁借呗	蚂蚁借呗的信息怎么填写	0
11135	花呗临时额度又加***	双***有临时花呗吗	0
11136	花呗没有办法绑定手机通讯录	我现在手机号码绑定不了花呗	0
11137	蚂蚁花呗可以在支付宝中设为不是首选付款方式吗	设置花呗为首选方式	0
11138	借呗 怎么设置短期	怎样设置借呗短期	1
11139	用花呗支付出现交易状态不正常	为什么我不能使用花呗支付	0
11140	花呗开通不用，有没有利息	开通了花呗！没使用，要不要扣去费用的	1
11141	咋开通信用卡，花呗收款	已经开通信用卡与花呗收款，如何用花呗收款	0
11142	蚂蚁借呗一次能还一万以上吗	借呗分期能一次吗	0
11143	我花呗有多少额度	***分花呗是多少钱	0
11144	花呗逾期了怎么计算	花呗逾期了是不是不好用了	0
11145	花呗付额有没有什么影响	花呗还没来提示，我先还给对我有影响么	0
11146	蚂蚁借呗别人能看到吗	蚂蚁借呗能推迟一天吗	0
11147	我花呗不能还款	我在花呗上花了钱，为什么还不了款	1
11148	花呗***号或***号还款会不会影响信用度	花呗还了最低还款额会不会影响信誉	1
11149	我是说晚几天还蚂蚁借呗的钱	蚂蚁借呗的还款时间蚂蚁借呗的还款时间	0
11150	可不可以更改花呗分期	修改花呗分期的期数	0
11151	花呗额度有效期	借呗额度有效期	0
11152	可以让我使用花呗吗	能在使用花呗	1
11153	怎么我开通了花呗	花呗怎么可以充值	0
11154	花呗三千元一直不上涨	花呗一分都不涨	0
11155	花呗全款还清了，为了什么还要还	我交易成功了***售后退掉了***，为什么花呗还要还***	0
11156	借呗逾期一天有记录么	我的借呗逾期一天，有没有补救措施	0
11157	花呗临时额度还一千它额度会到回一千吗	花呗临时额度只可以使用一次	0
11158	我的花呗怎么重复扣钱	我的花呗重复扣款了怎么办	1
11159	借呗如何设置取消自动还款	蚂蚁借呗自动还款怎么关闭和取消	1
11160	帮我开通借呗用用吧	想用借呗了	1
11161	我的花呗不是做了分期么	为什么花呗有的能分***期有的只能分***	0
11162	我用花呗买的东西没收到，和卖家商量退货退款了！那花呗要怎么还掉	还没有收到用花呗在淘宝买的东西 但是操作失误选了确认收货怎么办	0
11163	充值中心怎么花呗不支持	支不支持以花呗付款	0
11164	花呗点进去是系统繁忙是什么意思	点花呗之后一直是系统繁忙，为什么	1
11165	为什么有些商家不可以用花呗支付	商户开通支持花呗，为什么付款用不了花呗	0
11166	我的借呗逾期一天不会影响吧	借呗逾期两天会不会造成影响	1
11167	花呗充值话费充值之后为什么秒退款了	为什么花呗交话费，又给退款了	1
11168	花呗充app store	苹果app store的支付宝付款是用余额还是花呗	0
11169	我的花呗不能交话费	唯一的优势就是有个花呗。还不能支付。那我要这个花呗有什么用	0
11170	为什么还没有借呗可以用	为什么之前借呗都有。 现在没有了。 也不能用了	0
11171	花呗分期之后在下月还能再分期吗	花呗账单分期没还完还能借吗	0
11172	密付 可以使用花呗	密付用的钱可以用花呗	1
11173	我想关闭蚂蚁借呗	我的意思现在暂时关闭借钱，可以还钱	0
11174	蚂蚁借呗我申请了额度，怎么查进度	怎么查借呗额度	0
11175	我要怎么才能用蚂蚁借呗	我要用借呗不用网商贷	0
11176	蚂蚁借呗自动还款当天几点算逾期	借呗还款日当天晚上十二点前还款算预期吗	0
11177	花呗分期额度***可以分期吗	花呗哪里可以免利息分期	0
11178	双十一花呗免单赢取大奖	花呗集盒免单	0
11179	我想用借呗借钱，为什么借不了	借呗怎么放不了款	1
11180	花呗逾期可以取消吗	可以把我的花呗注销吗	0
11181	为什么我的花呗收款现在提示不符合开通申请了	为什么我申请花呗收钱，提示账户暂不符合要求？什么意思	1
11182	用花呗积分兑换会员	怎样从蚂蚁花呗兑换积分到免费额度	0
11183	花呗逾期一个月还可以吗	我花呗迟几天还可以吗	0
11184	我是商户，客户在支付时不能用花呗	有些商店不能用花呗	0
11185	花呗没还清是不是不可以开通借呗	我月是确实有事没还清 能不能通融下给恢复了我的花呗和借呗	0
11186	今天用的花呗付款，今天还能操作吗	智格附近能用花呗支付吗	0
11187	借呗怎么还得申请	借呗怎么又让申请额度	0
11188	花呗可以绑定邮政银行吗	邮政储蓄银行的卡可以给花呗还款吗	0
11189	领取的花呗临时额度可以分期吗	双十一还会有花呗临时额度吗	0
11190	为什么花呗界面不出现还款提示的字眼	没有用花呗，为什么提示还款	0
11191	为什么关闭不了花呗里面的	为毛不能关闭花呗？？？坑人	0
11192	上月***买灯用花呗，现在商家已经退款了，为什么还在要我还钱	为什么我退款成功了，我的花呗还是要还那么多	1
11193	我提示有花呗了，有这个号的原因开不开	我想把花呗删除的	0
11194	蚂蚁借呗短信手机号不对	我花呗手机号码不对	0
11195	我想用花呗，我现在用不了	未成年用不了花呗吗	0
11196	蚂蚁借呗还款日一般什么时候扣款	今天是我的蚂蚁借呗还款日什么时候自动扣款	1
11197	借呗还没还清可以再借吗	可以重新设借呗的信息吗	0
11198	如何查询上一次花呗还款记录	如何查询花呗还款主要还了哪些	0
11199	为什么我的借呗不能开通	这帐户为什么不能开通借呗	1
11200	一张身份证注册几个支付宝会影响花呗额度吗	一个身份证有几个支付宝花呗是共用一个吗	0
11201	为什么我花呗已使用的额度大于所有账单	为什么花呗显示的是我还了一月的账单，而不是十二月的账单	0
11202	昨天用花呗充的话费今天怎么还没到账	我用花呗充话费怎么提示退款，而且话费还没充上，然后花呗有提示下月还款	0
11203	怎么客人用不了花呗支付	为什么商家突然不支持花呗了	0
11204	蚂蚁借呗还款最多可以延迟几天	蚂蚁借呗还款可以推迟点吗	1
11205	新年借呗还能借钱的吗	借呗还了还能借不	0
11206	已经用银行卡还款，并且有短信提示，为啥花呗还会扣费	银行卡信息显示完消费扣款然后花呗也有扣款信息通知	0
11207	一个手机号可以绑定两个花呗吗	一个花呗账号绑定几个人的手机号	0
11208	柜台使用花呗付款有点限制吗	使用花呗付款，一次交易金额有限制吗	0
11209	借呗，分期	借呗分期只有***期***期	0
11210	花呗能否定酒店	花呗酒店哪去了	1
11211	可以用花呗给口碑商家付款吗	进店消费可以用花呗吗	0
11212	借呗分期能最后一期在还吗	借呗能晚一天还么	0
11213	花呗支付的，半个月了都还没到账	我的花呗，怎么还没到	0
11214	借呗为不能提前本月还款	借呗可以提前一次性还清借款吗	0
11215	为什么不能兑换借呗额度	蚂蚁积分怎么兑换花呗额度	0
11216	我得花呗有没有问题 有没有什么信用问题	我不知道哪些可以用花呗	0
11217	商家是开通可以用花呗付款的	可以花呗支付的店铺	0
11218	首先 花呗，跟银行卡 都是付款	您这个确实是花呗付款 如果银行卡扣款会有银行短信的	0
11219	收钱码怎么不支持蚂蚁花呗付	花呗为什么不支持水电煤缴费	0
11220	花呗用了临时额度可以分期吗	花呗的临时额度做分期利息高吗	0
11221	花呗什么时候会进行评估	花呗账号风险评估是什么	0
11222	我从来没用过花呗买过东西	花呗上没有买东西为何每月都有扣款	0
11223	可以帮我把蚂蚁借呗的款分期吗	蚂蚁借呗可以循环分期吗	0
11224	借呗分期，可以用***天，全部还了，可以吗	我借呗可以分期	0
11225	我的支付宝怎么没有蚂蚁借呗和花呗额度	为什么我支付宝上有花呗额度，但是不能在淘宝上用	0
11226	我得花呗被冻结了	我的是支付宝里的花呗给冻结了，如何解冻	0
11227	我的借呗上为什么没有额度了	我的蚂蚁借呗为什么没有月结	0
11228	花呗线下可以消费吗	花呗，可以扫码付款吗	0
11229	花呗有一次逾期了 利息会比之前多吗	花呗逾期一个月利息多少钱	0
11230	怎么把花呗设成首选支付方式	如何将花呗设为首选支付	1
11231	花呗额度什么时候能改	花呗每月额度什么时候更新	0
11232	我***月份有一订单退款的运费险，为什么直接退到蚂蚁花呗，事实上是我现金另外支付的	花呗支付的，为什么退款没有到位	0
11233	花呗不提额	还有一个花呗的	0
11234	不知不觉花呗欠了几百块，但我不想使用花呗，请帮我关闭花呗	关闭花呗，不想用了	1
11235	花呗用什么支付化不开	花呗开通怎么不使用刷脸认证	0
11236	花呗分期没有还清不会提额吗	花呗分期付款可以一起还吗	0
11237	花呗分期必须大于***吗	用花呗分期的余额是不是必须大于商品的价钱	0
11238	在花呗买东西在哪查看物流	怎么看花呗使用在哪	0
11239	花呗支持转帐支付吗	怎么能支持花呗	0
11240	花呗下月应还款怎么计算	花呗还款一个月怎么算	0
11241	怎么允许花呗访问通讯录	花呗 怎么不访问通讯录	0
11242	说是花呗分期余额不足***，是怎么回事	想分期购物，花呗额度不足，怎么办	0
11243	旧的花呗已关闭，新帐号多久才能开通花呗	关闭花呗后多久能开通	0
11244	现在支付宝没见花呗	怎么我支付宝没有蚂蚁花呗借呗	0
11245	以前的手机号码没用了，不过开通了花呗，现在的号码不能开了吗	我的花呗干嘛不能开通吗	0
11246	花呗用了什么时候还	我***打通花呗并消费，还款日是什么时候	0
11247	为什么关闭借呗。还是会显示的	我的信用良好，为什么关闭我的借呗	0
11248	用花呗冲的小黄车押金，退了，钱没回来	为什么别人的花呗可以缴小黄车押金	0
11249	我的花呗能使用怎么回事	我的花呗什么能正常使用	0
11250	实体店的商家如何开通花呗支付	商家卡通蚂蚁花呗支付	0
11251	还没有还清蚂蚁借呗，可以再借	提前还款了，借呗没有还款记录	0
11252	为什么花呗账单详情被删除了怎么办	不想看到花呗的详细账单？怎么删除	0
11253	蚂蚁借呗会关闭马	如果关闭借呗	0
11254	支付宝绑定的花呗已解绑，另一个支付宝怎么绑定花呗	怎样解除绑定的花呗	0
11255	花呗如何还款	请帮我查询一下，我的花呗还款日是今天吗	0
11256	我的花呗账单跟消费明细不一样	总感觉花呗的账单不对	0
11257	花呗最低还款还了，没还的额度算***每日利息	花呗最低还款有利息吗	1
11258	我的借呗只能分***期，想多分几期怎么办	借呗分期为什么只能分六期	0
11259	我如果要是用花呗、有没有什么问题	我用花呗支付了好多笔，怎么都没有铲子	0
11260	换淘宝号怎么用不了花呗	怎么渠县花呗	0
11261	用花呗天猫买东西怎么退款	用花呗买东西然后把花呗换了退款的话是怎么办	0
11262	我身份证过期了，余额可以还借呗吗	身份过期了借呗关闭怎么办	0
11263	到底付款专享红包开通花呗付款码能不能用	花呗红包，专享红包都没法用	0
11264	花呗逾期***年	我是花呗逾期还是借呗逾期	0
11265	收钱码花呗为什么只能收***	我的收钱码怎么没法收花呗的钱	0
11266	花呗开通不了咋会事	这个花呗关闭了怎么另外一个账号开通不了花呗	0
11267	蚂蚁借呗提前还款还收手续费	蚂蚁借呗提前还款 以后还能使用	0
11268	花呗超过了额度	为什么花呗能超过额度	1
11269	借呗信息可以隐藏吗	借呗可以隐藏么	0
11270	是不是把钱存入余额宝就可以还借呗的钱	蚂蚁借呗的钱可以转到余额宝里吗	0
11271	我银行卡还蚂蚁借呗 有限额 不能全部还完	银行卡限额借呗无法还款	0
11272	花呗怎么才能恢复正常使用	花呗无法使用 怎样能恢复使用	1
11273	为什么没有花呗双***临时额度	双十二有没有花呗，临时余额	0
11274	怎么把借呗冻结	为什么冻结蚂蚁借呗	0
11275	花呗开通额度低可以取消吗	开通花呗以后能关了吗	1
11276	怎样查询蚂蚁花呗借款记录	蚂蚁花呗在哪里查看	0
11277	蚂蚁借呗金额降低	我的是借呗额度降低	0
11278	花呗积分兑换在哪里	积分兑换花呗红包	0
11279	花呗可以线下操作吗	花呗可以用于扫码付款吗	0
11280	借呗免息券在哪里兑换	蚂蚁会员积分兑换借呗免息券	1
11281	为什么店铺支持花呗支付，而我却不能用花呗	为什么线下付款用不了花呗	0
11282	我的花呗，以前手机号不用了现在没办法更换新手机号	原来手机号不用现在换手机号，但是花呗显示只能用原来手机号用花呗，现在的手机号用不了	1
11283	能查到花呗的吗	借呗能明天还吗	0
11284	借呗可以借多久	借呗最多可以借几次	0
11285	用花呗付款能优惠吗	附近优惠能不能使用花呗付款	0
11286	花呗上超市能用吗	花呗在泰国可以用吗	0
11287	支付宝号码与花呗手机号不符	花呗和绑定的手机号码不一致	0
11288	我的借呗借的钱为啥还没到我的银行卡里	我之前联系过你的，我还借呗的钱没到	0
11289	不是以后一直用不了花呗	花呗怎么这个月使用不了，我上个月都还在用	0
11290	花呗怎样转入余额宝	借呗可以转到余额宝里吗	0
11291	打开花呗的时候显示的系统繁忙是咋回事	申请花呗显示系统繁忙	0
11292	借呗咋给我停了	我的蚂蚁借呗停用了？怎么回事	0
11293	为什么花呗还款了没有显示出来在花呗的额度里	花呗还款提示额度受限	0
11294	花呗有没有还款容忍度	还款全部花呗	0
11295	借呗还款日还不上款能不能最低还款	蚂蚁借呗能还最低还款额	0
11296	一个人可以有几个花呗账号	一个人两个人号 可以同时用花呗吗	0
11297	支付宝花呗怎么允许通讯录	怎么才能让花呗访问手机通讯录	0
11298	显示有借呗为什么借不了	我之前蚂蚁借呗额度一万现在为什么一点借不了	0
11299	以前有借呗额度怎么现在没有了	蚂蚁借呗还款之后还没有额度	0
11300	花呗的订单怎么取消	怎么取消花呗订单	1
11301	花呗什么时候换月	我的花呗都用了什么	0
11302	借呗一月没还会怎样	借呗没有还怎么办	1
11303	怎么没有开通蚂蚁借呗	为什么我***开通不了蚂蚁借呗	0
11304	我怎么才能申请花呗分期	分期花呗怎么一次性还款	0
11305	逾期就不能用花呗了	逾期***天还能用花呗吗	0
11306	另一个使用花呗	花呗只能用一个账户吗	0
11307	支付宝蚂蚁花呗支持交易猫支付吗	易购支持花呗付款吗	0
11308	我***的花呗	我要提升花呗	0
11309	我退出花呗	我的花呗关闭了没	0
11310	蚂蚁借呗，我怎么用不了	我很久没用过借呗了，就上月用了	0
11311	分期的额度是***，我的花呗额度***，为什么不能分期	花呗分期付款为什么不能用	1
11312	我没有用花呗怎么花呗要我还款	花呗买东西怎么接着还款	0
11313	蚂蚁借呗可以用临时身份证验证吗	临时身份证可以办蚂蚁借呗吗	0
11314	如何设置花呗不要从余额宝扣款	在哪设置花呗自动扣款	0
11315	你说的永久限制是只是以后都不能用蚂蚁借呗跟花呗	我现在就想永久关闭蚂蚁借呗，不是输入密码重新开通那种	0
11316	花呗还完了？为什么还有账单	为什么我上个月已经还完花呗了，现在又有那么多钱要我还	0
11317	借呗变成网商贷怎么办	我网商贷怎么成借呗了	0
11318	借呗可以提前还部分借款	借呗分期还款可以提前还第一期吗	0
11319	未通过申请借呗	借呗第一次申请没通过，再次申请要多久	1
11320	我找不到花呗分期了	如何花呗分期如何还款	0
11321	花呗的总账单	花呗的使用范围	0
11322	花呗分期还款费用怎么计算	花呗逾期我能分期还吗	0
11323	借呗首笔免息	蚂蚁借呗***元***天免息	1
11324	怎么付款没有花呗选项	怎么用花呗付货	0
11325	给我把花呗关了	我的花呗关不了	0
11326	花呗额度要清零怎么操作	我想把蚂蚁借呗额度提升应该怎么操作	0
11327	更改手机号码影响花呗吗	花呗九号最后还款日，十号还有影响吗	0
11328	显示就是该商户不支持花呗付款	付款不显示花呗	0
11329	花呗分期后怎样查看还有多少钱没还	我的花呗还要多少钱	0
11330	打开花呗，显示另外一个账号，但是是以前的号码不用了，要怎么搞	花呗以前开通过但我忘记密码了怎么办	0
11331	花呗多还钱了，怎么搞的	我花呗怎么还钱多了	1
11332	花呗还能不能用	我继续用花呗吗	0
11333	蚂蚁借呗还款怎么还？钱都转不到余额宝去	蚂蚁借呗转到余额宝没成功	0
11334	我现在可以可花呗了吗	可以和花呗一起用吗	0
11335	花呗赠送的流量 在哪里提取	使用花呗送的***m流量在哪里	1
11336	我何时能开通花呗	什么时候才能再开启花呗	0
11337	蚂蚁会员积分要多少分才可以使用花呗	积分多少才能够开通花呗	1
11338	我的余额是负数是欠了花呗吗	我的花呗就没有临时额度，为什么也变成负数了	1
11339	如何查花呗记录	查用花呗付款的记录	1
11340	花呗 最低可还 是什么意思	定金退货花呗是什么意思	0
11341	花呗如何充话费或者流量	花呗支持充值话费吗	0
11342	花呗 余额 组合	可以花呗和余额组合方式付款吗	1
11343	支付宝收钱码和花呗收钱码是一个码嘛	收款码是收花呗钱	0
